core,400_perlbench,401_bzip2,403_gcc,410_bwaves,416_gamess,429_mcf,433_milc,434_zeusmp,435_gromacs,436_cactusADM,437_leslie3d,444_namd,445_gobmk,447_dealII,450_soplex,454_calculix,456_hmmer,458_sjeng,459_GemsFDTD,462_libquantum,464_h264ref,465_tonto,470_lbm,471_omnetpp,473_astar,483_xalancbmk
1795,4.49254489941e-10,4.20701440097e-10,4.7203643215e-10,4.86249335186e-10,4.26330929304e-10,1.44045286143e-09,5.51843163029e-10,4.17973410042e-10,4.85989192837e-10,5.2873392084e-10,5.99647626533e-10,3.91109842176e-10,4.70245299844e-10,4.28841115123e-10,6.75752523811e-10,3.87326512246e-10,4.32272186947e-10,4.53886684822e-10,5.70246024737e-10,5.61835283829e-10,4.77222940604e-10,4.42372387778e-10,7.68505086199e-10,3.71814194572e-10,5.26869710923e-10,4.43913649152e-10
1796,4.5355045677e-10,4.00009678375e-10,4.5198144202e-10,4.56520617207e-10,4.06736485919e-10,1.28997167636e-09,5.1561335855e-10,3.9901073443e-10,4.59314840785e-10,5.07685242445e-10,5.59889387715e-10,3.71364225216e-10,4.49866652527e-10,4.0548563843e-10,6.23714604025e-10,3.67954952422e-10,4.12925062036e-10,4.24724966552e-10,5.37346864332e-10,5.19947538883e-10,4.52460581306e-10,4.2713523851e-10,7.04501610977e-10,3.541188608e-10,4.9233596785e-10,4.6599858035e-10
1797,4.36073731211e-10,4.03749132038e-10,4.48419041049e-10,4.6168132155e-10,4.08290273389e-10,1.30786793419e-09,5.22020692578e-10,3.89076008888e-10,4.62867850054e-10,5.10757242118e-10,5.6581959463e-10,3.75005382362e-10,4.48768816975e-10,4.0868763233e-10,6.31941712388e-10,3.71340048608e-10,4.16743896906e-10,4.29078179004e-10,5.3900145556e-10,5.27598503072e-10,4.55461733507e-10,4.25836140416e-10,7.1553423448e-10,3.52959710833e-10,4.97150832348e-10,4.55484284583e-10
1798,4.37324245396e-10,4.11081845486e-10,4.5756725608e-10,4.71497553016e-10,4.15516845017e-10,1.34904412513e-09,5.33343717473e-10,3.96203914269e-10,4.7174713793e-10,5.18365981251e-10,5.77909252151e-10,3.82490152005e-10,4.56031166421e-10,4.16555379004e-10,6.47749753192e-10,3.7786067068e-10,4.23503288682e-10,4.39136084601e-10,5.50607546604e-10,5.40956046485e-10,4.63144482875e-10,4.31647095222e-10,7.3288585007e-10,3.60494186333e-10,5.085097329e-10,4.48117264406e-10
1799,4.50195366824e-10,4.24107680633e-10,4.7517014031e-10,4.89522720225e-10,4.2848652549e-10,1.43625723484e-09,5.55228440088e-10,4.09251890631e-10,4.88384406034e-10,5.3360533752e-10,6.01733958748e-10,3.94517434302e-10,4.72665109745e-10,4.30105948261e-10,6.78676911311e-10,3.89267738436e-10,4.36034020977e-10,4.56449255089e-10,5.74442887629e-10,5.65451125727e-10,4.77169793731e-10,4.44952720219e-10,7.70133557928e-10,3.73601129431e-10,5.29284906875e-10,4.45619565146e-10
1800,3.25833221531e-10,2.56311704157e-10,3.39755909402e-10,2.99265007947e-10,2.74546533638e-10,8.75959308272e-10,3.51062891818e-10,2.59442787706e-10,3.06480560684e-10,3.33138404362e-10,3.8118076021e-10,2.41171081632e-10,3.35135707959e-10,2.58530704369e-10,4.17218272028e-10,2.32142011239e-10,2.65754872761e-10,2.8590908122e-10,3.68298589667e-10,3.597690243e-10,2.9215686598e-10,2.84632615172e-10,4.12555204988e-10,2.3257383699e-10,3.25004678149e-10,3.27525511823e-10
1801,3.20760774687e-10,2.58178568061e-10,3.41462859456e-10,3.02345755222e-10,2.76549350335e-10,8.88682039946e-10,3.55228632994e-10,2.68160983597e-10,3.0779220222e-10,3.34973541143e-10,3.85204328744e-10,2.43293737097e-10,3.37394888305e-10,2.60100573997e-10,4.22480269091e-10,2.33700710156e-10,2.67804980934e-10,2.89185784714e-10,3.67770697129e-10,3.64789532021e-10,2.93965198704e-10,2.85415444677e-10,4.14939280527e-10,2.32840800616e-10,3.27781356716e-10,3.23722069784e-10
1802,3.23081988345e-10,2.60919954783e-10,3.47591150625e-10,3.0690144633e-10,2.80156313915e-10,9.1089451219e-10,3.61292195559e-10,2.72528360636e-10,3.11835227247e-10,3.38563047511e-10,3.91605709756e-10,2.4626502167e-10,3.42705540918e-10,2.63196921007e-10,4.30162541142e-10,2.3598268948e-10,2.70698064752e-10,2.94016801008e-10,3.73617106808e-10,3.71847852934e-10,2.97257188057e-10,2.88671139326e-10,4.2170412437e-10,2.36129286269e-10,3.33052259703e-10,3.18167531866e-10
1803,3.34762938579e-10,2.67546106488e-10,3.62887942002e-10,3.17490936319e-10,2.8846829624e-10,9.69457927098e-10,3.75294782142e-10,2.80876479553e-10,3.21709707724e-10,3.47269146456e-10,4.07124152158e-10,2.53086230478e-10,3.5705245601e-10,2.70610578345e-10,4.4966083476e-10,2.41214918458e-10,2.77287031279e-10,3.05169659685e-10,3.88948379642e-10,3.87941233455e-10,3.05038763982e-10,2.97194644118e-10,4.39558460166e-10,2.4412377979e-10,3.4558934842e-10,3.18221665129e-10
1804,3.26980069238e-10,2.58581725429e-10,3.42117163155e-10,3.01382376511e-10,2.76128655181e-10,8.75523275562e-10,3.53290345632e-10,2.70562395366e-10,3.0793325368e-10,3.36353619229e-10,3.83055100106e-10,2.4337165186e-10,3.37066602711e-10,2.60187591799e-10,4.19502468776e-10,2.33343179651e-10,2.68484428747e-10,2.87703296521e-10,3.71122454784e-10,3.62167381323e-10,2.92779094391e-10,2.86453407658e-10,4.13623922375e-10,2.33735874495e-10,3.2671816162e-10,3.29023137611e-10
1805,3.2186222036e-10,2.60415276592e-10,3.43769667805e-10,3.04458426432e-10,2.78065400127e-10,8.87276955821e-10,3.5745574582e-10,2.6331746858e-10,3.09107565502e-10,3.38181430874e-10,3.86864445083e-10,2.45494118846e-10,3.39249210419e-10,2.61492351288e-10,4.24603894083e-10,2.34892064093e-10,2.70443200698e-10,2.90932789237e-10,3.70544539165e-10,3.67188122692e-10,2.94319337009e-10,2.87212154045e-10,4.16138501289e-10,2.33992238245e-10,3.29355960596e-10,3.25020870195e-10
1806,3.24060277847e-10,2.63136512919e-10,3.49864895868e-10,3.09011766892e-10,2.81610169937e-10,9.08804487115e-10,3.63518455369e-10,2.66919579033e-10,3.13062968546e-10,3.41771598335e-10,3.93202612813e-10,2.48466477574e-10,3.44508026601e-10,2.64391240719e-10,4.32192272085e-10,2.37167004094e-10,2.73263321733e-10,2.95734306617e-10,3.76364521956e-10,3.74246014488e-10,2.97405055174e-10,2.90418897722e-10,4.22574380898e-10,2.37241459849e-10,3.34553851674e-10,3.19371391811e-10
1807,3.35466414565e-10,2.69706298161e-10,3.65108555828e-10,3.19600043827e-10,2.8976855933e-10,9.66518072793e-10,3.77521592566e-10,2.74660169956e-10,3.22754488221e-10,3.50439507815e-10,4.0847595038e-10,2.55287841812e-10,3.58758847313e-10,2.71332300609e-10,4.5154854917e-10,2.42383980121e-10,2.79676328826e-10,3.06825232657e-10,3.91660683544e-10,3.90339745045e-10,3.04685414605e-10,2.98828540738e-10,4.40455850835e-10,2.45187068656e-10,3.46935944302e-10,3.19204529641e-10
1808,3.07713719686e-10,2.59826789532e-10,3.16713001743e-10,3.03668169777e-10,2.65533413363e-10,8.82531169783e-10,3.54453777697e-10,2.62609123472e-10,3.10258340606e-10,3.36802729702e-10,3.84338719373e-10,2.34180735578e-10,2.998828745e-10,2.62232807057e-10,4.21475570944e-10,2.3396470468e-10,2.68286648279e-10,2.77782872526e-10,3.71570580158e-10,3.6278017739e-10,2.92964055948e-10,2.81420422715e-10,4.1569580504e-10,2.29116516357e-10,3.28982368453e-10,3.19081105999e-10
1809,2.98659822514e-10,2.61692656027e-10,3.16897383043e-10,3.06726781953e-10,2.66621766174e-10,8.95237873118e-10,3.58618782597e-10,2.71475937796e-10,3.11556721593e-10,3.38634647523e-10,3.88359964902e-10,2.35872096753e-10,2.99560415065e-10,2.63709326217e-10,4.2673358186e-10,2.35493602426e-10,2.70330962406e-10,2.80200727999e-10,3.71024090676e-10,3.67800882052e-10,2.94509979648e-10,2.80929517231e-10,4.18070504542e-10,2.28193429279e-10,3.31756027577e-10,3.13891322971e-10
1810,2.98966959455e-10,2.64433539679e-10,3.2173771846e-10,3.11263804582e-10,2.69639769496e-10,9.1743672375e-10,3.64681866328e-10,2.75845302172e-10,3.1559582992e-10,3.42222944412e-10,3.94759928595e-10,2.38315920187e-10,3.02785985162e-10,2.66779490949e-10,4.34411835105e-10,2.37752133493e-10,2.73225223148e-10,2.84324845861e-10,3.76867386537e-10,3.74858760612e-10,2.97610452375e-10,2.83555320668e-10,4.24831129403e-10,2.30907824627e-10,3.37025870544e-10,3.073980606e-10
1811,3.07679878506e-10,2.71058310681e-10,3.34159558586e-10,3.21814596941e-10,2.76614739573e-10,9.75998020682e-10,3.78684772763e-10,2.84192743932e-10,3.25460632816e-10,3.50928891559e-10,4.10279057273e-10,2.43921221518e-10,3.12984741785e-10,2.7413281883e-10,4.53906722315e-10,2.42938856849e-10,2.79806909647e-10,2.94089850487e-10,3.9219858576e-10,3.90952484202e-10,3.05090713844e-10,2.9116459795e-10,4.42683626186e-10,2.37915648151e-10,3.49562930086e-10,3.05797852401e-10
1812,3.08387097321e-10,2.62096456123e-10,3.18925665478e-10,3.05784955993e-10,2.66992740944e-10,8.8208232925e-10,3.56681231511e-10,2.73878251164e-10,3.11713354847e-10,3.40016796159e-10,3.86212824279e-10,2.36330557819e-10,3.01533998297e-10,2.63885278045e-10,4.23759586978e-10,2.35161574078e-10,2.71016328637e-10,2.7950049491e-10,3.74394084207e-10,3.65178534414e-10,2.93562598392e-10,2.83146633492e-10,4.16763785337e-10,2.30185755554e-10,3.30693122238e-10,3.2045098903e-10
1813,2.9941114502e-10,2.63928888231e-10,3.1907379529e-10,3.08838240104e-10,2.68044864102e-10,8.93819707222e-10,3.60845895424e-10,2.66632388941e-10,3.12870739022e-10,3.41842024831e-10,3.90019747441e-10,2.38024196958e-10,3.0122284167e-10,2.65095303339e-10,4.28856396828e-10,2.36683159485e-10,2.72970307055e-10,2.81884827982e-10,3.73798046815e-10,3.70199472723e-10,2.94834468475e-10,2.82679174601e-10,4.19270176834e-10,2.29279835689e-10,3.3332774759e-10,3.15060776823e-10
1814,2.99588503991e-10,2.66648077083e-10,3.23878882102e-10,3.13372479501e-10,2.71000204527e-10,9.15335882167e-10,3.66908456935e-10,2.70233084223e-10,3.16820546494e-10,3.45431702185e-10,3.96357385805e-10,2.40467508259e-10,3.04408281047e-10,2.67968460765e-10,4.36441091983e-10,2.38933562823e-10,2.75788154371e-10,2.85979455674e-10,3.79614757463e-10,3.77257299474e-10,2.97725013033e-10,2.8525805966e-10,4.25701264209e-10,2.31961821879e-10,3.38524945231e-10,3.08465441772e-10
1815,3.08008142154e-10,2.73217723882e-10,3.36244558557e-10,3.23921790197e-10,2.77819410305e-10,9.73043658755e-10,3.80910921725e-10,2.77975127063e-10,3.26501646223e-10,3.54099053268e-10,4.1163020758e-10,2.46071313192e-10,3.14508934659e-10,2.74848651179e-10,4.557932772e-10,2.44106108324e-10,2.8219548911e-10,2.95680715825e-10,3.94910485457e-10,3.93350618489e-10,3.04700208285e-10,2.92750342655e-10,4.43580634053e-10,2.38919159459e-10,3.50906373925e-10,3.06632601107e-10
1816,3.00447337115e-10,2.60518808508e-10,2.98416711502e-10,3.04657493046e-10,2.6444954844e-10,8.85873683135e-10,3.55449206328e-10,2.66050451951e-10,3.11134003676e-10,3.3759880502e-10,3.85362990315e-10,2.34996169307e-10,2.95963366315e-10,2.62991956379e-10,4.22879283354e-10,2.34369899508e-10,2.68850595961e-10,2.78452541312e-10,3.72563826911e-10,3.63823515523e-10,2.93476265288e-10,2.80030048303e-10,4.16825756382e-10,2.28439586942e-10,3.29984497389e-10,3.10748291632e-10
1817,2.87247583193e-10,2.62383530142e-10,2.95449896748e-10,3.0771530988e-10,2.64876185333e-10,8.98555463987e-10,3.59613685429e-10,2.72176913241e-10,3.12423481214e-10,3.39426181165e-10,3.89380969121e-10,2.36689536688e-10,2.94538657938e-10,2.6444158528e-10,4.28131938026e-10,2.35892224465e-10,2.70894380456e-10,2.80799216781e-10,3.71988872328e-10,3.68844157686e-10,2.94908430261e-10,2.78564664386e-10,4.19186434698e-10,2.26682358574e-10,3.32753444982e-10,3.03072324193e-10
1818,2.85391739854e-10,2.65121762565e-10,2.98927270627e-10,3.12251765962e-10,2.67752362664e-10,9.2073842603e-10,3.65676240324e-10,2.76543777171e-10,3.1646188271e-10,3.43016646868e-10,3.95779329863e-10,2.3913189873e-10,2.96823018642e-10,2.67507852654e-10,4.35803253269e-10,2.38145432767e-10,2.73786807025e-10,2.84879459795e-10,3.77826989881e-10,3.75902013712e-10,2.9796488694e-10,2.80498485855e-10,4.25941510424e-10,2.28959250963e-10,3.38022567626e-10,2.94997245291e-10
1819,2.92130920164e-10,2.71746939664e-10,3.08991315826e-10,3.2280239582e-10,2.74487343356e-10,9.7929453185e-10,3.79679280255e-10,2.84892848212e-10,3.26324070888e-10,3.51721605525e-10,4.1129879573e-10,2.44735247041e-10,3.0612083721e-10,2.74857710016e-10,4.55291956875e-10,2.43324757481e-10,2.80368638955e-10,2.94593009284e-10,3.93158014828e-10,3.91995725439e-10,3.05379279968e-10,2.87500009655e-10,4.43790144298e-10,2.35624507744e-10,3.50559468685e-10,2.90475136004e-10
1820,3.00933835979e-10,2.62787753781e-10,3.00468733496e-10,3.06774294162e-10,2.65877634122e-10,8.85407795525e-10,3.57676991509e-10,2.7457645942e-10,3.12583770348e-10,3.40814745319e-10,3.87236436743e-10,2.37148465352e-10,2.97529215499e-10,2.64643491826e-10,4.2516225857e-10,2.35568509682e-10,2.71578439901e-10,2.80165907119e-10,3.75386914862e-10,3.66221872546e-10,2.94073337435e-10,2.81699547238e-10,4.17892724828e-10,2.29497890827e-10,3.31691216292e-10,3.11988351016e-10
1821,2.87703427993e-10,2.64619020749e-10,2.9750556941e-10,3.09826752821e-10,2.66277240057e-10,8.97117569045e-10,3.61840798256e-10,2.67327568541e-10,3.13736649244e-10,3.42635553656e-10,3.91040181087e-10,2.38840026258e-10,2.96154284851e-10,2.65827823143e-10,4.30253682947e-10,2.37082335051e-10,2.73531995599e-10,2.82480920889e-10,3.74762383772e-10,3.71242748357e-10,2.95225563794e-10,2.8027935577e-10,4.20386267909e-10,2.27742578734e-10,3.34320917757e-10,3.04061785662e-10
1822,2.85685735962e-10,2.67337192002e-10,3.00959206419e-10,3.14360419464e-10,2.69089680228e-10,9.18615074311e-10,3.67903161727e-10,2.70929758903e-10,3.17680855046e-10,3.46223303109e-10,3.97376504871e-10,2.41283209075e-10,2.98407552678e-10,2.68697287121e-10,4.37831240804e-10,2.39328579945e-10,2.76351032717e-10,2.86531984566e-10,3.80574195207e-10,3.78300552573e-10,2.98070109335e-10,2.82164221652e-10,4.26810855759e-10,2.29994966746e-10,3.39517346878e-10,2.95853673411e-10
1823,2.92108034985e-10,2.73903956608e-10,3.10966696457e-10,3.24909569644e-10,2.7566494863e-10,9.76317900132e-10,3.81905429218e-10,2.78669976188e-10,3.27364071467e-10,3.54891769438e-10,4.12650093594e-10,2.46886415376e-10,3.07607710844e-10,2.75573875489e-10,4.57177191006e-10,2.44492567488e-10,2.82756944913e-10,2.96182065893e-10,3.95869417154e-10,3.94393859727e-10,3.04981995713e-10,2.89047012304e-10,4.44687277606e-10,2.36608753029e-10,3.51898609763e-10,2.91060862637e-10
1824,2.64823208021e-10,2.17258685597e-10,2.75096010986e-10,2.4846478078e-10,2.29789538329e-10,6.92641914814e-10,2.89623987831e-10,2.00948464732e-10,2.56659619035e-10,2.79182348393e-10,3.15069254083e-10,1.96030926432e-10,2.71533447001e-10,2.19502045648e-10,3.38756944289e-10,1.9676245271e-10,2.26315893725e-10,2.34948219704e-10,3.05761326761e-10,2.99405863995e-10,2.45948536602e-10,2.37090423448e-10,3.37932568919e-10,1.94920597212e-10,2.6806008798e-10,2.68812995798e-10
1825,2.60440991214e-10,2.18512949246e-10,2.76137599362e-10,2.506884669e-10,2.31182306306e-10,7.02069889061e-10,2.92684565387e-10,2.24637307355e-10,2.57713925538e-10,2.80595166141e-10,3.18108369592e-10,1.97361106243e-10,2.7299114471e-10,2.20521948999e-10,3.42582609446e-10,1.97811736418e-10,2.27826280338e-10,2.37246069094e-10,3.05211268091e-10,3.03157464416e-10,2.47219816201e-10,2.37519568591e-10,3.40193383788e-10,1.94928419348e-10,2.70021270559e-10,2.65697929281e-10
1826,2.61772538569e-10,2.20486874226e-10,2.80468920563e-10,2.53977259997e-10,2.33749263708e-10,7.1863063539e-10,2.97139315224e-10,2.2780167033e-10,2.60688184098e-10,2.83287946649e-10,3.22908838722e-10,1.99211335203e-10,2.76677842772e-10,2.22672254907e-10,3.48181394392e-10,1.99352360497e-10,2.29953768467e-10,2.40643202745e-10,3.09548095884e-10,3.08428581441e-10,2.49595521556e-10,2.39774170578e-10,3.45324862074e-10,1.97211668147e-10,2.73830103341e-10,2.61182940902e-10
1827,2.69864535631e-10,2.25287797929e-10,2.9135968814e-10,2.61616171863e-10,2.39670122844e-10,7.62442946685e-10,3.07433364661e-10,2.33780734212e-10,2.67963932436e-10,2.89785808517e-10,3.34525355933e-10,2.03465610142e-10,2.86801672388e-10,2.28054851474e-10,3.62410064117e-10,2.02886518622e-10,2.3479516544e-10,2.48492742502e-10,3.20985384494e-10,3.20449388248e-10,2.5521133726e-10,2.45768693449e-10,3.5878165923e-10,2.02810246822e-10,2.82916292627e-10,2.605908095e-10
1828,2.6557991764e-10,2.18955592796e-10,2.76833130638e-10,2.50036629854e-10,2.30949659597e-10,6.92231599692e-10,2.91284195042e-10,2.26528150718e-10,2.57633241569e-10,2.8160534459e-10,3.16472241226e-10,1.976378941e-10,2.72947021901e-10,2.20475363023e-10,3.40446813966e-10,1.97642411732e-10,2.28389689766e-10,2.36257677219e-10,3.07871407267e-10,3.01202081626e-10,2.46315610792e-10,2.38422531167e-10,3.38731823138e-10,1.95761096549e-10,2.69247915211e-10,2.69873854312e-10
1829,2.61129932478e-10,2.20178774502e-10,2.77832468379e-10,2.52258855742e-10,2.32288650647e-10,7.00918405791e-10,2.9434425468e-10,2.20986869866e-10,2.58560349679e-10,2.83015531287e-10,3.19350193164e-10,1.98967870199e-10,2.74347094348e-10,2.21287017244e-10,3.44153427921e-10,1.98685716546e-10,2.29810128567e-10,2.38519788974e-10,3.07285179145e-10,3.04953873358e-10,2.47379209253e-10,2.38819564696e-10,3.40959667517e-10,1.95748843032e-10,2.71097311124e-10,2.66598889064e-10
1830,2.62359195525e-10,2.22132682358e-10,2.82137961395e-10,2.55544243756e-10,2.3480721793e-10,7.16952599509e-10,2.98798347362e-10,2.23572825473e-10,2.61463248903e-10,2.85705457664e-10,3.24104959231e-10,2.00818401098e-10,2.77994488465e-10,2.23282329208e-10,3.49679692519e-10,2.00220556969e-10,2.31875246127e-10,2.41894080379e-10,3.11600641331e-10,3.10224945838e-10,2.49593492938e-10,2.4103404041e-10,3.45978893882e-10,1.98004120624e-10,2.74848766367e-10,2.62009605656e-10
1831,2.70236524746e-10,2.26890902246e-10,2.92988138926e-10,2.63181035591e-10,2.40614180214e-10,7.60128173117e-10,3.09092321569e-10,2.29095568601e-10,2.6859274492e-10,2.92174500241e-10,3.35537104142e-10,2.05072672151e-10,2.88045410288e-10,2.28286771692e-10,3.63800188869e-10,2.03743393726e-10,2.36583213137e-10,2.49696382633e-10,3.23012451348e-10,3.22245166742e-10,2.54826354549e-10,2.46941814079e-10,3.59452076246e-10,2.03564571946e-10,2.8381299382e-10,2.61250126156e-10
1832,2.52157128658e-10,2.19889639059e-10,2.58343734518e-10,2.51790428912e-10,2.23778391653e-10,6.97566790248e-10,2.92160192335e-10,2.20557944438e-10,2.59492659857e-10,2.81928021405e-10,3.17435884068e-10,1.9239200278e-10,2.45825606874e-10,2.22311056582e-10,3.41940692461e-10,1.98140254861e-10,2.28211093702e-10,2.29271929564e-10,3.08211962171e-10,3.01662830893e-10,2.46709505753e-10,2.35088556328e-10,3.40286254649e-10,1.92610734679e-10,2.71032962775e-10,2.62560555724e-10
1833,2.44853958664e-10,2.21142422992e-10,2.58260800006e-10,2.54000977134e-10,2.24516205669e-10,7.06982825592e-10,2.9522042472e-10,2.27115822559e-10,2.60536169386e-10,2.83340336815e-10,3.20473755729e-10,1.93443238876e-10,2.45374063502e-10,2.23268423073e-10,3.45763386716e-10,1.99168240081e-10,2.29717603798e-10,2.30946114895e-10,3.07649652507e-10,3.05414317626e-10,2.47805216039e-10,2.34600919742e-10,3.42541265618e-10,1.91735842149e-10,2.72991907271e-10,2.58411407262e-10
1834,2.44733583065e-10,2.23115313145e-10,2.61661390225e-10,2.57276937981e-10,2.26678378031e-10,7.23534484741e-10,2.99674771312e-10,2.30279253587e-10,2.63508085457e-10,2.86031206081e-10,3.25273271644e-10,1.94961850622e-10,2.47543681953e-10,2.2540008046e-10,3.51359069724e-10,2.00692395263e-10,2.31844958671e-10,2.3384005865e-10,3.11982529373e-10,3.10685096906e-10,2.50051272691e-10,2.3640635786e-10,3.47669888665e-10,1.93608986121e-10,2.7680005543e-10,2.53198454091e-10
1835,2.5071784742e-10,2.27915992972e-10,2.70477865291e-10,2.6488778329e-10,2.31676314822e-10,7.67344291649e-10,3.09968820407e-10,2.3625910545e-10,2.70775829032e-10,2.92529035953e-10,3.36889781213e-10,1.98449976051e-10,2.54670038915e-10,2.30740262099e-10,3.65584484072e-10,2.04194791411e-10,2.3668217365e-10,2.40704449426e-10,3.2342098629e-10,3.22705875645e-10,2.55465794187e-10,2.41753198125e-10,3.61125246869e-10,1.98505765283e-10,2.85885925955e-10,2.51385221591e-10
1836,2.52562850593e-10,2.21586272624e-10,2.59972699466e-10,2.53361769619e-10,2.24847419587e-10,6.97147788512e-10,2.93820399546e-10,2.29006428556e-10,2.60466213561e-10,2.84350630045e-10,3.18838984714e-10,1.939690141e-10,2.4703788893e-10,2.23280524065e-10,3.43630624331e-10,1.99016518447e-10,2.30284209617e-10,2.30527927368e-10,3.10323484197e-10,3.03459048525e-10,2.47081273859e-10,2.36348308651e-10,3.41084996945e-10,1.93381575616e-10,2.72218741331e-10,2.63512451185e-10
1837,2.45267591934e-10,2.22807556355e-10,2.59858653124e-10,2.55567471952e-10,2.25556748643e-10,7.05820359465e-10,2.96879870835e-10,2.23462841409e-10,2.61381677683e-10,2.85759048551e-10,3.21715067801e-10,1.95020610909e-10,2.46592649714e-10,2.24028205114e-10,3.47333447923e-10,2.00038107231e-10,2.317002743e-10,2.32177434023e-10,3.09722144409e-10,3.07210444779e-10,2.47964011059e-10,2.35862279768e-10,3.43306896195e-10,1.9249983375e-10,2.7406529532e-10,2.59197020571e-10
1838,2.45036846088e-10,2.24761700847e-10,2.63231007202e-10,2.58843871821e-10,2.27668954112e-10,7.21847073458e-10,3.01334046495e-10,2.26048083244e-10,2.64281123133e-10,2.88449276444e-10,3.26469550403e-10,1.96539253548e-10,2.48730379532e-10,2.26005396753e-10,3.52857186449e-10,2.01556335966e-10,2.33765219916e-10,2.35048187817e-10,3.14036429628e-10,3.12481743085e-10,2.50048718926e-10,2.37629569431e-10,3.4832390472e-10,1.94346113636e-10,2.77816515728e-10,2.5390415007e-10
